Identificacion,Tratamiento,Grupo,Grupo_Tratamiento,Identicacion Unica,Consumo Bal (gr) dia1,Consumo Bal (gr) dia2,Consumo Bal (gr) dia3,Consumo Bal (gr) dia4,Consumo Bal (gr) dia5,Consumo Bal (gr) dia6,Consumo Bal (gr) dia7,Consumo Bal (gr) dia8,Consumo Bal (gr) dia9,Consumo Bal (gr) dia10,Consumo Bal (gr) dia11,Consumo Bal (gr) dia12,Consumo Bal (gr) dia13,Consumo Bal (gr) dia14,Consumo Bal (gr) dia15,Consumo Bal (gr) dia16,Consumo Bal (gr) dia17,Consumo Bal (gr) dia18,Consumo Bal (gr) dia19,Consumo Bal (gr) dia20,Consumo Bal (gr) dia21,Consumo Bal (gr) dia22,Consumo Bal (gr) dia23,Consumo Bal (gr) dia24,Consumo Bal (gr) dia25,Consumo Bal (gr) dia26,Consumo Bal (gr) dia27,Consumo Bal (gr) dia28,Consumo Bal (gr) dia29,Consumo Bal (gr) dia30,Consumo Bal (gr) dia31,Consumo Bal (gr) dia32,Consumo Bal (gr) dia33,Consumo Bal (gr) dia34,Consumo Bal (gr) dia35,Consumo Bal (gr) dia36,Consumo Bal (gr) dia37,Consumo Bal (gr) dia38,Consumo Bal (gr) dia39,Consumo Bal (gr) dia40,Consumo Bal (gr) dia41,Consumo Bal (gr) dia42,Consumo Bal (gr) dia43,Consumo Bal (gr) dia44,Consumo Bal (gr) dia45,Consumo Bal (gr) dia46,Consumo EP (gr) dia 1,Consumo EP (gr) dia 2,Consumo EP (gr) dia 3,Consumo EP (gr) dia 4,Consumo EP (gr) dia 5,Consumo EP (gr) dia 6,Consumo EP (gr) dia 7,Consumo EP (gr) dia 8,Consumo EP (gr) dia 9,Consumo EP (gr) dia 10,Consumo EP (gr) dia 11,Consumo EP (gr) dia 12,Consumo EP (gr) dia 13,Consumo EP (gr) dia 14,Consumo EP (gr) dia 15,Consumo EP (gr) dia 16,Consumo EP (gr) dia 17,Consumo EP (gr) dia 18,Consumo EP (gr) dia 19,Consumo EP (gr) dia 20,Consumo EP (gr) dia 21,Consumo EP (gr) dia 22,Consumo EP (gr) dia 23,Consumo EP (gr) dia 24,Consumo EP (gr) dia 25,Consumo EP (gr) dia 26,Consumo EP (gr) dia 27,Consumo EP (gr) dia 28,Consumo EP (gr) dia 29,Consumo EP (gr) dia 30,Consumo EP (gr) dia 31,Consumo EP (gr) dia 32,Consumo EP (gr) dia 33,Consumo EP (gr) dia 34,Consumo EP (gr) dia 35,Consumo EP (gr) dia 36,Consumo EP (gr) dia 37,Consumo EP (gr) dia 38,Consumo EP (gr) dia 39,Consumo EP (gr) dia 40,Consumo EP (gr) dia 41,Consumo EP (gr) dia 42,Consumo EP (gr) dia 43,Consumo EP (gr) dia 44,Consumo EP (gr) dia 45,Consumo EP (gr) dia 46,Consumo Total (gr) dia1,Consumo Total (gr) dia2,Consumo Total (gr) dia3,Consumo Total (gr) dia4,Consumo Total (gr) dia5,Consumo Total (gr) dia6,Consumo Total (gr) dia7,Consumo Total (gr) dia8,Consumo Total (gr) dia9,Consumo Total (gr) dia10,Consumo Total (gr) dia11,Consumo Total (gr) dia12,Consumo Total (gr) dia13,Consumo Total (gr) dia14,Consumo Total (gr) dia15,Consumo Total (gr) dia16,Consumo Total (gr) dia17,Consumo Total (gr) dia18,Consumo Total (gr) dia19,Consumo Total (gr) dia20,Consumo Total (gr) dia21,Consumo Total (gr) dia22,Consumo Total (gr) dia23,Consumo Total (gr) dia24,Consumo Total (gr) dia25,Consumo Total (gr) dia26,Consumo Total (gr) dia27,Consumo Total (gr) dia28,Consumo Total (gr) dia29,Consumo Total (gr) dia30,Consumo Total (gr) dia31,Consumo Total (gr) dia32,Consumo Total (gr) dia33,Consumo Total (gr) dia34,Consumo Total (gr) dia35,Consumo Total (gr) dia36,Consumo Total (gr) dia37,Consumo Total (gr) dia38,Consumo Total (gr) dia39,Consumo Total (gr) dia40,Consumo Total (gr) dia41,Consumo Total (gr) dia42,Consumo Total (gr) dia43,Consumo Total (gr) dia44,Consumo Total (gr) dia45,Consumo Total (gr) dia46,Peso dia 1,Peso dia 8,Peso dia 15,Peso dia 22,Peso dia 29,Peso dia 36,Peso dia 43,Peso dia 46,Ganancia de Peso dia1-8,Ganancia de Peso dia9-15,Ganancia de Peso dia16-22,Ganancia de Peso dia23-29,Ganancia de Peso dia30-36,Ganancia de Peso dia37-43,Ganancia de Peso dia44-46,CA dia1-8,CA dia9-15,CA dia16-22,CA dia23-29,CA dia30-36,CA dia37-43,CA dia44-46,Ganancia de Peso Diaria dia1-8,Ganancia de Peso Diaria dia9-15,Ganancia de Peso Diaria dia16-22,Ganancia de Peso Diaria dia23-29,Ganancia de Peso Diaria dia30-36,Ganancia de Peso Diaria dia37-43,Ganancia de Peso Diaria dia44-46
12,T3,1,T31,12T31,13,17,21,23,27,29.125,32.13625,31.185,34.65,37.675,41.91,46.75,52.58,53.405,58.08,64.9,67.485,71.995,76.34,81.125,86.02,90.64,98.395,103.95,106.26,109.175,141.9,68.2,121.66,126.39,130.295,136.785,139.7,142.835,151.085,151.47,152.075,155.045,158.07,160.875,164.12,166.485,169.565,177.21,176.825,175.78,0,0,0,0,0,0.90125,2.05125,4.2525,4.725,5.1375,5.715,6.375,7.17,7.2825,7.92,8.85,9.2025,9.8175,10.41,11.0625,11.73,12.36,13.4175,14.175,14.49,14.8875,19.35,9.3,16.59,17.235,17.7675,18.6525,19.05,19.4775,20.6025,20.655,20.7375,21.1425,21.555,21.9375,22.38,22.7025,23.1225,24.165,24.1125,23.97,13,17,21,23,27,30.02625,34.1875,35.4375,39.375,42.8125,47.625,53.125,59.75,60.6875,66,73.75,76.6875,81.8125,86.75,92.1875,97.75,103,111.8125,118.125,120.75,124.0625,161.25,77.5,138.25,143.625,148.0625,155.4375,158.75,162.3125,171.6875,172.125,172.8125,176.1875,179.625,182.8125,186.5,189.1875,192.6875,201.375,200.9375,199.75,47,222,411,998,1420,2500,2880,3700,175,189,587,422,1080,380,820,1.146578571,1.954365079,1.042482964,2.018364929,1.02962963,3.367927632,0.734222561,25,27,83.85714286,60.28571429,154.2857143,54.28571429,273.3333333
13,T3,1,T31,13T31,13,17,21,23,27,29.125,32.13625,31.185,34.65,37.675,41.91,46.75,52.58,53.405,58.08,64.9,67.485,71.995,76.34,81.125,86.02,90.64,98.395,103.95,106.26,109.175,141.9,68.2,121.66,126.39,130.295,136.785,139.7,142.835,151.085,151.47,152.075,155.045,158.07,160.875,164.12,166.485,169.565,177.21,176.825,175.78,0,0,0,0,0,0.90125,2.05125,4.2525,4.725,5.1375,5.715,6.375,7.17,7.2825,7.92,8.85,9.2025,9.8175,10.41,11.0625,11.73,12.36,13.4175,14.175,14.49,14.8875,19.35,9.3,16.59,17.235,17.7675,18.6525,19.05,19.4775,20.6025,20.655,20.7375,21.1425,21.555,21.9375,22.38,22.7025,23.1225,24.165,24.1125,23.97,13,17,21,23,27,30.02625,34.1875,35.4375,39.375,42.8125,47.625,53.125,59.75,60.6875,66,73.75,76.6875,81.8125,86.75,92.1875,97.75,103,111.8125,118.125,120.75,124.0625,161.25,77.5,138.25,143.625,148.0625,155.4375,158.75,162.3125,171.6875,172.125,172.8125,176.1875,179.625,182.8125,186.5,189.1875,192.6875,201.375,200.9375,199.75,31,257,594,904,1620,2100,3140,3480,226,337,310,716,480,1040,340,0.887837389,1.096068249,1.973991935,1.189594972,2.316666667,1.230588942,1.770772059,32.28571429,48.14285714,44.28571429,102.2857143,68.57142857,148.5714286,113.3333333
14,T3,1,T31,14T31,13,17,21,23,27,29.125,32.13625,31.185,34.65,37.675,41.91,46.75,52.58,53.405,58.08,64.9,67.485,71.995,76.34,81.125,86.02,90.64,98.395,103.95,106.26,109.175,141.9,68.2,121.66,126.39,130.295,136.785,139.7,142.835,151.085,151.47,152.075,155.045,158.07,160.875,164.12,166.485,169.565,177.21,176.825,175.78,0,0,0,0,0,0.90125,2.05125,4.2525,4.725,5.1375,5.715,6.375,7.17,7.2825,7.92,8.85,9.2025,9.8175,10.41,11.0625,11.73,12.36,13.4175,14.175,14.49,14.8875,19.35,9.3,16.59,17.235,17.7675,18.6525,19.05,19.4775,20.6025,20.655,20.7375,21.1425,21.555,21.9375,22.38,22.7025,23.1225,24.165,24.1125,23.97,13,17,21,23,27,30.02625,34.1875,35.4375,39.375,42.8125,47.625,53.125,59.75,60.6875,66,73.75,76.6875,81.8125,86.75,92.1875,97.75,103,111.8125,118.125,120.75,124.0625,161.25,77.5,138.25,143.625,148.0625,155.4375,158.75,162.3125,171.6875,172.125,172.8125,176.1875,179.625,182.8125,186.5,189.1875,192.6875,201.375,200.9375,199.75,36,223,518,782,1660,2600,3400,3860,187,295,264,878,940,800,460,1.073001337,1.252118644,2.317945076,0.970102506,1.182978723,1.599765625,1.308831522,26.71428571,42.14285714,37.71428571,125.4285714,134.2857143,114.2857143,153.3333333
15,T3,1,T31,15T31,13,17,21,23,27,29.125,32.13625,31.185,34.65,37.675,41.91,46.75,52.58,53.405,58.08,64.9,67.485,71.995,76.34,81.125,86.02,90.64,98.395,103.95,106.26,109.175,141.9,68.2,121.66,126.39,130.295,136.785,139.7,142.835,151.085,151.47,152.075,155.045,158.07,160.875,164.12,166.485,169.565,177.21,176.825,175.78,0,0,0,0,0,0.90125,2.05125,4.2525,4.725,5.1375,5.715,6.375,7.17,7.2825,7.92,8.85,9.2025,9.8175,10.41,11.0625,11.73,12.36,13.4175,14.175,14.49,14.8875,19.35,9.3,16.59,17.235,17.7675,18.6525,19.05,19.4775,20.6025,20.655,20.7375,21.1425,21.555,21.9375,22.38,22.7025,23.1225,24.165,24.1125,23.97,13,17,21,23,27,30.02625,34.1875,35.4375,39.375,42.8125,47.625,53.125,59.75,60.6875,66,73.75,76.6875,81.8125,86.75,92.1875,97.75,103,111.8125,118.125,120.75,124.0625,161.25,77.5,138.25,143.625,148.0625,155.4375,158.75,162.3125,171.6875,172.125,172.8125,176.1875,179.625,182.8125,186.5,189.1875,192.6875,201.375,200.9375,199.75,33,230,502,806,1880,2440,3060,3200,197,272,304,1074,560,620,140,1.018534264,1.357996324,2.012952303,0.793063315,1.985714286,2.06421371,4.300446429,28.14285714,38.85714286,43.42857143,153.4285714,80,88.57142857,46.66666667
16,T3,1,T31,16T31,13,17,21,23,27,29.125,32.13625,31.185,34.65,37.675,41.91,46.75,52.58,53.405,58.08,64.9,67.485,71.995,76.34,81.125,86.02,90.64,98.395,103.95,106.26,109.175,141.9,68.2,121.66,126.39,130.295,136.785,139.7,142.835,151.085,151.47,152.075,155.045,158.07,160.875,164.12,166.485,169.565,177.21,176.825,175.78,0,0,0,0,0,0.90125,2.05125,4.2525,4.725,5.1375,5.715,6.375,7.17,7.2825,7.92,8.85,9.2025,9.8175,10.41,11.0625,11.73,12.36,13.4175,14.175,14.49,14.8875,19.35,9.3,16.59,17.235,17.7675,18.6525,19.05,19.4775,20.6025,20.655,20.7375,21.1425,21.555,21.9375,22.38,22.7025,23.1225,24.165,24.1125,23.97,13,17,21,23,27,30.02625,34.1875,35.4375,39.375,42.8125,47.625,53.125,59.75,60.6875,66,73.75,76.6875,81.8125,86.75,92.1875,97.75,103,111.8125,118.125,120.75,124.0625,161.25,77.5,138.25,143.625,148.0625,155.4375,158.75,162.3125,171.6875,172.125,172.8125,176.1875,179.625,182.8125,186.5,189.1875,192.6875,201.375,200.9375,199.75,37,189,455,867,1640,2400,3000,3200,152,266,412,773,760,600,200,1.320074013,1.38862782,1.485285194,1.101875809,1.463157895,2.133020833,3.0103125,21.71428571,38,58.85714286,110.4285714,108.5714286,85.71428571,66.66666667
17,T3,2,T32,17T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,33,213,499,981,1840,2580,3300,3680,180,286,482,859,740,720,380,1.108680556,1.281031469,1.269320539,1.015061118,1.498648649,1.780121528,1.584375,25.71428571,40.85714286,68.85714286,122.7142857,105.7142857,102.8571429,126.6666667
18,T3,2,T32,18T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,34,188,480,959,1740,2600,3360,3520,154,292,479,781,860,760,160,1.29586039,1.254708904,1.277270355,1.11643726,1.289534884,1.686430921,3.762890625,22,41.71428571,68.42857143,111.5714286,122.8571429,108.5714286,53.33333333
19,T3,2,T32,19T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,31,180,404,867,1420,2230,2840,3080,149,224,463,553,810,610,240,1.339345638,1.635602679,1.321409287,1.576740506,1.369135802,2.101127049,2.50859375,21.28571429,32,66.14285714,79,115.7142857,87.14285714,80
20,T3,2,T32,20T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,35,157,384,813,1600,2480,3380,4000,122,227,429,787,880,900,620,1.635758197,1.613986784,1.426136364,1.107925667,1.260227273,1.424097222,0.971068548,17.42857143,32.42857143,61.28571429,112.4285714,125.7142857,128.5714286,206.6666667
21,T3,2,T32,21T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,40,207,458,994,1740,2500,2850,3140,167,251,536,746,760,350,290,1.19498503,1.459661355,1.141441231,1.168817024,1.459210526,3.661964286,2.076077586,23.85714286,35.85714286,76.57142857,106.5714286,108.5714286,50,96.66666667
22,T3,2,T32,22T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,36,194,469,915,1540,2260,2680,2820,158,275,446,625,720,420,140,1.263053797,1.332272727,1.371776906,1.3951,1.540277778,3.051636905,4.300446429,22.57142857,39.28571429,63.71428571,89.28571429,102.8571429,60,46.66666667
23,T3,2,T32,23T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,37,171,406,835,2080,2460,2980,3130,134,235,429,1245,380,520,150,1.489272388,1.559042553,1.426136364,0.700351406,2.918421053,2.464783654,4.01375,19.14285714,33.57142857,61.28571429,177.8571429,54.28571429,74.28571429,50
24,T3,2,T32,24T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,38,202,450,950,1580,2300,3000,3230,164,248,500,630,720,700,230,1.216844512,1.477318548,1.223625,1.384027778,1.540277778,1.830982143,2.617663043,23.42857143,35.42857143,71.42857143,90,102.8571429,100,76.66666667
25,T3,2,T32,25T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,32,222,535,992,1800,2820,3640,3810,190,313,457,808,1020,820,170,1.050328947,1.170527157,1.338758206,1.079130569,1.087254902,1.563033537,3.541544118,27.14285714,44.71428571,65.28571429,115.4285714,145.7142857,117.1428571,56.66666667
26,T3,2,T32,26T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,35,210,463,967,1860,2660,3060,3245,175,253,504,893,800,400,185,1.140357143,1.44812253,1.21391369,0.976413774,1.38625,3.20421875,3.254391892,25,36.14285714,72,127.5714286,114.2857143,57.14285714,61.66666667
27,T3,2,T32,27T32,12.8125,16.875,20.8125,23,26.375,30.19125,31.02,31.295,34.76,37.62,42.295,45.265,49.995,53.35,59.125,64.02,68.475,71.885,76.12,81.345,85.855,90.695,95.59,99.935,104.28,108.625,114.62,117.865,126.39,125.4,131.12,137.39,141.185,142.89,145.42,152.515,153.01,155.155,158.345,161.04,164.065,166.485,169.785,173.25,175.285,181.28,0,0,0,0,0,0.93375,1.98,4.2675,4.74,5.13,5.7675,6.1725,6.8175,7.275,8.0625,8.73,9.3375,9.8025,10.38,11.0925,11.7075,12.3675,13.035,13.6275,14.22,14.8125,15.63,16.0725,17.235,17.1,17.88,18.735,19.2525,19.485,19.83,20.7975,20.865,21.1575,21.5925,21.96,22.3725,22.7025,23.1525,23.625,23.9025,24.72,12.8125,16.875,20.8125,23,26.375,31.125,33,35.5625,39.5,42.75,48.0625,51.4375,56.8125,60.625,67.1875,72.75,77.8125,81.6875,86.5,92.4375,97.5625,103.0625,108.625,113.5625,118.5,123.4375,130.25,133.9375,143.625,142.5,149,156.125,160.4375,162.375,165.25,173.3125,173.875,176.3125,179.9375,183,186.4375,189.1875,192.9375,196.875,199.1875,206,37,222,527,972,1820,2740,3600,3800,185,305,445,848,920,860,200,1.078716216,1.201229508,1.374859551,1.028228184,1.205434783,1.490334302,3.0103125,26.42857143,43.57142857,63.57142857,121.1428571,131.4285714,122.8571429,66.66666667
